stop_id,stop_name,stop_code,stop_lat,stop_lon,zone_id
KokusaiKogyoBus.Rikkyoudaigaku.75.1,立教大学,1,35.7288778474922,139.702263165315,KokusaiKogyoBus.Rikkyoudaigaku.75.1
KokusaiKogyoBus.DewaHori.1434.1,出羽堀,1,35.87244787724,139.784327198052,KokusaiKogyoBus.DewaHori.1434.1
TokyuBus.Higashiyamataeki.00241038.,東山田駅,,35.554997,139.602252,TokyuBus.Higashiyamataeki.00241038.
TokyuBus.Shimoumaitchoume.00240026.1,下馬一丁目,1,35.640182,139.682064,TokyuBus.Shimoumaitchoume.00240026.1
TokyuBus.Shimoumaeigyousho.00240027.,下馬営業所,,35.637667,139.682481,TokyuBus.Shimoumaeigyousho.00240027.
TokyuBus.Nakameguroeki.00240097.4,中目黒駅,4,35.643905,139.699352,TokyuBus.Nakameguroeki.00240097.4
Toei.ShinYotsugibashi.2237.2,新四ツ木橋,2,35.728856,139.826908,Toei.ShinYotsugibashi.2237.2
KokusaiKogyoBus.GoSaRo.720.3,五差路,3,35.8102589897184,139.67415787638,KokusaiKogyoBus.GoSaRo.720.3
KantoBus.Nishikoukouminami.30017.1,西高校南（すぎ丸）,1,35.69032325900125,139.60360238884175,KantoBus.Nishikoukouminami.30017.1
KantoBus.Tensojinjamae.30047.2,天祖神社前（すぎ丸）,2,35.70127376473456,139.60862756447094,KantoBus.Tensojinjamae.30047.2
TokyuBus.Senzokuike.00240597.,洗足池,,35.600011,139.690663,TokyuBus.Senzokuike.00240597.
TokyuBus.Megurofudouson.00240463.,目黒不動尊,,35.627572,139.708046,TokyuBus.Megurofudouson.00240463.
TokyuBus.Rinshinomoriiriguchi.00240462.,林試の森入口,,35.626915,139.706994,TokyuBus.Rinshinomoriiriguchi.00240462.
TokyuBus.Iriyabashi.00240461.,入谷橋,,35.626963,139.704174,TokyuBus.Iriyabashi.00240461.
TokyuBus.Takatsukoukoumae.00240683.,高津高校前,,35.595985,139.615213,TokyuBus.Takatsukoukoumae.00240683.
TokyuBus.Wakabayashiorikaeshijo.00240022.,若林折返所,,35.650163,139.662956,TokyuBus.Wakabayashiorikaeshijo.00240022.
TokyuBus.Awashima.00240018.,淡島,,35.654366,139.67302,TokyuBus.Awashima.00240018.
TokyuBus.Senzokueki.00240453.,洗足駅,,35.610213,139.694325,TokyuBus.Senzokueki.00240453.
TokyuBus.Toukyougakuenkoukoudoori.00240460.,東京学園高校通り,,35.628089,139.702577,TokyuBus.Toukyougakuenkoukoudoori.00240460.
TokyuBus.Shimomegurogochoume.00240459.,下目黒五丁目,,35.629971,139.702038,TokyuBus.Shimomegurogochoume.00240459.
TokyuBus.Miyamaeyuubinkyokumae.00240699.2,宮前郵便局前,2,35.575747,139.576773,TokyuBus.Miyamaeyuubinkyokumae.00240699.2
TokyuBus.Midorikenzeijimusho.00241040.1,緑県税事務所,1,35.550522,139.538597,TokyuBus.Midorikenzeijimusho.00241040.1
TokyuBus.Hiratsusansaro.00241237.1,平津三叉路,1,35.586702,139.546408,TokyuBus.Hiratsusansaro.00241237.1
TokyuBus.Touyokosenkosugieki.00240795.,東横線小杉駅,,35.573564,139.658275,TokyuBus.Touyokosenkosugieki.00240795.
TokyuBus.Motosumiyoshiekiiriguchi.00240818.,元住吉駅入口,,35.564102,139.655915,TokyuBus.Motosumiyoshiekiiriguchi.00240818.
TokyuBus.Tsunashimaekiiriguchi.00240929.,綱島駅入口,,35.537607,139.636537,TokyuBus.Tsunashimaekiiriguchi.00240929.
KokusaiKogyoBus.Midorigaoka.222.2,緑ヶ丘,2,35.7921977477234,139.588639616902,KokusaiKogyoBus.Midorigaoka.222.2
KokusaiKogyoBus.HikarigaokaEki.121.2,光が丘駅,2,35.7589376301933,139.630038265952,KokusaiKogyoBus.HikarigaokaEki.121.2
KokusaiKogyoBus.JieitaiMinami.122.2,自衛隊南,2,35.7592280905631,139.65909394603,KokusaiKogyoBus.JieitaiMinami.122.2
KokusaiKogyoBus.HeiwaDaiYonChoume.123.1,平和台四丁目,1,35.7570061102239,139.658785902219,KokusaiKogyoBus.HeiwaDaiYonChoume.123.1
KokusaiKogyoBus.HikarigaokaEki.121.12,光が丘駅,12,35.7589777722825,139.630002460082,KokusaiKogyoBus.HikarigaokaEki.121.12
KokusaiKogyoBus.HeiwaDaiSanChoume.124.2,平和台三丁目,2,35.7572644262409,139.662458539975,KokusaiKogyoBus.HeiwaDaiSanChoume.124.2
KokusaiKogyoBus.HikawadaiYonChoume.125.1,氷川台四丁目,1,35.7562337748992,139.664269408738,KokusaiKogyoBus.HikawadaiYonChoume.125.1
KokusaiKogyoBus.HikawadaiYonChoume.125.2,氷川台四丁目,2,35.7563856629505,139.664099061165,KokusaiKogyoBus.HikawadaiYonChoume.125.2
TokyuBus.Ookurayamaekiiriguchi.00241039.,大倉山駅入口,,35.520762,139.632898,TokyuBus.Ookurayamaekiiriguchi.00241039.
TokyuBus.Nakamachidaieki.00240960.,仲町台駅,,35.535094,139.58887,TokyuBus.Nakamachidaieki.00240960.
TokyuBus.Ikejiri.00240054.C,池尻,C,35.650183,139.683268,TokyuBus.Ikejiri.00240054.C
TokyuBus.Shibuyaeki.00240143.91,渋谷駅（マークシティ）,91,35.658419,139.69878,TokyuBus.Shibuyaeki.00240143.91
TokyuBus.Aobakusougouchousha.00241041.1,青葉区総合庁舎,1,35.552582,139.536833,TokyuBus.Aobakusougouchousha.00241041.1
TokyuBus.Gotenbapuremiamuautoretto.00241390.,御殿場プレミアムアウトレット,,35.307443,138.96218,TokyuBus.Gotenbapuremiamuautoretto.00241390.
TokyuBus.NakazatogakuenIriguchi.00241046.2,中里学園入口,2,35.561942,139.524507,TokyuBus.NakazatogakuenIriguchi.00241046.2
TokyuBus.Yoshidabashi.00240951.1,吉田橋,1,35.540935,139.627961,TokyuBus.Yoshidabashi.00240951.1
TokyuBus.TouingakuenIriguchi.00241047.3,桐蔭学園入口,3,35.563514,139.519669,TokyuBus.TouingakuenIriguchi.00241047.3
TokyuBus.Komadome.00240362.,駒留,,35.639234,139.66043,TokyuBus.Komadome.00240362.
TokyuBus.Wakabayashikouban.00240363.,若林交番,,35.641603,139.661195,TokyuBus.Wakabayashikouban.00240363.
TokyuBus.Shimohirama.00240803.,下平間,,35.552155,139.680594,TokyuBus.Shimohirama.00240803.
TokyuBus.Kamoshidadanchi.00241150.,鴨志田団地,,35.565365,139.503927,TokyuBus.Kamoshidadanchi.00241150.
TokyuBus.Fujisangogoume.00241393.,富士山五合目,,35.394192,138.732476,TokyuBus.Fujisangogoume.00241393.
TokyuBus.Megurochuuouchuugakkou.00240260.,目黒中央中学校,,35.634877,139.692769,TokyuBus.Megurochuuouchuugakkou.00240260.
TokyuBus.Shimoumaitchoume.00240026.2,下馬一丁目,2,35.640182,139.682064,TokyuBus.Shimoumaitchoume.00240026.2
TokyuBus.Ootorijinjamae.00240482.1,大鳥神社前,1,35.633061,139.707944,TokyuBus.Ootorijinjamae.00240482.1
NishiTokyoBus.Kawaino.1270.1,川井野,1,35.6682500819946,139.202659373135,NishiTokyoBus.Kawaino.1270.1
KantoBus.Tanashieki.10114.1,田無駅：西武,1,35.727919329785415,139.54023388383752,KantoBus.Tanashieki.10114.1
NishiTokyoBus.Omatsuri.6810.10,お祭,10,35.7859386461962,138.966473568976,NishiTokyoBus.Omatsuri.6810.10
NishiTokyoBus.Oshigaito.6870.10,押垣外,10,35.7880691389701,138.928217203586,NishiTokyoBus.Oshigaito.6870.10
KokusaiKogyoBus.KenchouUra.1618.1,県庁裏,1,35.8572538366897,139.647185607383,KokusaiKogyoBus.KenchouUra.1618.1
KokusaiKogyoBus.SuidouTankuMae.28.1,水道タンク前,1,35.7455553377879,139.690324485769,KokusaiKogyoBus.SuidouTankuMae.28.1
KokusaiKogyoBus.KamitakadaShougakkou.46.1,上高田小学校,1,35.7174872721864,139.67253307485,KokusaiKogyoBus.KamitakadaShougakkou.46.1
KokusaiKogyoBus.AraiKusushiGuchi.49.1,新井薬師口,1,35.7148355965278,139.670136466757,KokusaiKogyoBus.AraiKusushiGuchi.49.1
KokusaiKogyoBus.MinaminagasakiSanChoume.65.2,南長崎三丁目,2,35.7229069569831,139.68642490651,KokusaiKogyoBus.MinaminagasakiSanChoume.65.2
KokusaiKogyoBus.Miyawaki.916.10,宮脇,10,35.8292155593837,139.768560982136,KokusaiKogyoBus.Miyawaki.916.10
NishiTokyoBus.Ozakudai2Chome.8569.27,小作台二丁目,27,35.7806408436987,139.298379859518,NishiTokyoBus.Ozakudai2Chome.8569.27
KokusaiKogyoBus.ChihayaKoukou.32.2,千早高校,2,35.7362311393377,139.684329277454,KokusaiKogyoBus.ChihayaKoukou.32.2
KokusaiKogyoBus.ShidanZakaDoori.624.2,師団坂通り,2,35.783847051477,139.715179767901,KokusaiKogyoBus.ShidanZakaDoori.624.2
NishiTokyoBus.SakaeESIriguchi.8555.27,栄小学校入口（はむらん）,27,35.7710726489719,139.311335335273,NishiTokyoBus.SakaeESIriguchi.8555.27
NishiTokyoBus.HamuraCityWelfareCenter.8570.27,羽村市福祉センター,27,35.7702463779794,139.313025232975,NishiTokyoBus.HamuraCityWelfareCenter.8570.27
KokusaiKogyoBus.IkebukuroEkiNishiguchi.1.6,池袋駅西口,6,35.7304652909138,139.708423602821,KokusaiKogyoBus.IkebukuroEkiNishiguchi.1.6
KokusaiKogyoBus.NishiTakashimadairaEki.338.2,西高島平駅,2,35.7918846249485,139.644996601379,KokusaiKogyoBus.NishiTakashimadairaEki.338.2
KokusaiKogyoBus.MinamiYamanashi.936.10,南山梨,10,35.8245428995537,139.77627861594,KokusaiKogyoBus.MinamiYamanashi.936.10
KokusaiKogyoBus.AkaiDai.1103.2,赤井台,2,35.8304411589318,139.754060210279,KokusaiKogyoBus.AkaiDai.1103.2
KokusaiKogyoBus.SanshainshithiMinami.72.1,サンシャインシティ南,1,35.7279463749104,139.720779427173,KokusaiKogyoBus.SanshainshithiMinami.72.1
NishiTokyoBus.HamuraHealthCenter.8529.27,保健センター,27,35.7692489659998,139.311956756528,NishiTokyoBus.HamuraHealthCenter.8529.27
KokusaiKogyoBus.HizaoriSakashita.219.1,膝折坂下,1,35.7920728399213,139.583458855869,KokusaiKogyoBus.HizaoriSakashita.219.1
KokusaiKogyoBus.SuehiroKousaten.1035.11,末広交差点,11,35.8065500424957,139.732612263481,KokusaiKogyoBus.SuehiroKousaten.1035.11
NishiTokyoBus.MiyamaES.1600.10,美山小学校,10,35.6900843826699,139.248616773239,NishiTokyoBus.MiyamaES.1600.10
NishiTokyoBus.ZempukuJiTempleIriguchi.8518.1,褝福寺入口,1,35.7592080027542,139.306644604495,NishiTokyoBus.ZempukuJiTempleIriguchi.8518.1
KokusaiKogyoBus.AngyouryoukeMinami.4542.10,安行領家南,10,35.842022011831,139.758734906801,KokusaiKogyoBus.AngyouryoukeMinami.4542.10
NishiTokyoBus.Takenosawa.2740.1,竹の沢,1,35.7386108119367,139.086899913637,NishiTokyoBus.Takenosawa.2740.1
NishiTokyoBus.Minedani.6590.10,峰谷,10,35.7947569359383,139.002073817466,NishiTokyoBus.Minedani.6590.10
NishiTokyoBus.Shimoyoke.2750.1,下除毛,1,35.7400239428912,139.083967036584,NishiTokyoBus.Shimoyoke.2750.1
KokusaiKogyoBus.Shimmachihigashi.1313.11,新町東,11,35.8608507230876,139.738420111146,KokusaiKogyoBus.Shimmachihigashi.1313.11
NishiTokyoBus.IkusabataStation.5630.10,軍畑駅入口,10,35.8058740531654,139.207262653701,NishiTokyoBus.IkusabataStation.5630.10
KokusaiKogyoBus.NiKenAriie.1036.2,二軒在家,2,35.8113999251732,139.738865876036,KokusaiKogyoBus.NiKenAriie.1036.2
KokusaiKogyoBus.MonkaMachi.1304.10,門下町,10,35.8450454057227,139.745601133575,KokusaiKogyoBus.MonkaMachi.1304.10
NishiTokyoBus.HigashiNippara.6170.10,東日原,10,35.8418026481837,139.044683945764,NishiTokyoBus.HigashiNippara.6170.10
KokusaiKogyoBus.HayaseKaikan.4384.10,早瀬会館,10,35.803149804806,139.651430060719,KokusaiKogyoBus.HayaseKaikan.4384.10
KokusaiKogyoBus.NakamaruMachi.7.2,中丸町,2,35.7391361022805,139.705145535906,KokusaiKogyoBus.NakamaruMachi.7.2
KokusaiKogyoBus.FujiJinjaIriguchi.15.1,富士神社入口,1,35.7366295777136,139.69411575718,KokusaiKogyoBus.FujiJinjaIriguchi.15.1
KokusaiKogyoBus.HikarigaokaEki.121.10,光が丘駅,10,35.7589614970841,139.629965571511,KokusaiKogyoBus.HikarigaokaEki.121.10
NishiTokyoBus.IsekiPark.850.1,遺跡公園,1,35.674626783047,139.323189069627,NishiTokyoBus.IsekiPark.850.1
KokusaiKogyoBus.WakakiShougakkou.233.1,若木小学校,1,35.7694053533459,139.67612225361,KokusaiKogyoBus.WakakiShougakkou.233.1
KokusaiKogyoBus.SakuraDaiNiChoume.132.2,桜台二丁目,2,35.743431364656,139.66308079052,KokusaiKogyoBus.SakuraDaiNiChoume.132.2
KokusaiKogyoBus.SakuraDaiIchiChoume.133.1,桜台一丁目,1,35.7405128152734,139.661550005303,KokusaiKogyoBus.SakuraDaiIchiChoume.133.1
KokusaiKogyoBus.SakuraDaiIchiChoume.133.2,桜台一丁目,2,35.7415435258307,139.661944895454,KokusaiKogyoBus.SakuraDaiIchiChoume.133.2
KokusaiKogyoBus.SakuradaiEki.134.2,桜台駅,2,35.7385978760157,139.661281008201,KokusaiKogyoBus.SakuradaiEki.134.2
KokusaiKogyoBus.SakuradaiEki.134.3,桜台駅,3,35.736965006705,139.66040224245,KokusaiKogyoBus.SakuradaiEki.134.3
KokusaiKogyoBus.ToyotamakitaYonChoume.135.1,豊玉北四丁目,1,35.7350988547423,139.658816080881,KokusaiKogyoBus.ToyotamakitaYonChoume.135.1
KokusaiKogyoBus.ToyotamakitaYonChoume.135.2,豊玉北四丁目,2,35.7355708244973,139.659474643081,KokusaiKogyoBus.ToyotamakitaYonChoume.135.2
KokusaiKogyoBus.IidukaSanChoume.708.1,飯塚三丁目,1,35.7980597137008,139.709705481524,KokusaiKogyoBus.IidukaSanChoume.708.1
KokusaiKogyoBus.UkimaFunatoEki.373.1,浮間舟渡駅,1,35.7914681783671,139.691829662396,KokusaiKogyoBus.UkimaFunatoEki.373.1
KokusaiKogyoBus.TakashimaDaiIchiChuugakkou.365.1,高島第一中学校,1,35.7904855403734,139.66351830482,KokusaiKogyoBus.TakashimaDaiIchiChuugakkou.365.1
KokusaiKogyoBus.ShimuraKyou.379.2,志村橋,2,35.7902257316905,139.685056199417,KokusaiKogyoBus.ShimuraKyou.379.2
NishiTokyoBus.HamuraCityHall.4630.29,羽村市役所,29,35.7676957902576,139.31146797975,NishiTokyoBus.HamuraCityHall.4630.29
KokusaiKogyoBus.TokumaruHachiChoume.377.2,徳丸八丁目,2,35.7817081308903,139.656585655045,KokusaiKogyoBus.TokumaruHachiChoume.377.2
KokusaiKogyoBus.ChikatetsuKenshaJou.376.2,地下鉄検車場,2,35.7884027350759,139.674441940352,KokusaiKogyoBus.ChikatetsuKenshaJou.376.2
KokusaiKogyoBus.MinamisakaeMachi.216.1,南栄町,1,35.7870444988905,139.597979308731,KokusaiKogyoBus.MinamisakaeMachi.216.1
KokusaiKogyoBus.NishikiDanchi.142.2,錦団地,2,35.7613004773757,139.664216040177,KokusaiKogyoBus.NishikiDanchi.142.2
KokusaiKogyoBus.ToushinMachiIchiChoume.158.1,東新町一丁目,1,35.7579973156322,139.682945052139,KokusaiKogyoBus.ToushinMachiIchiChoume.158.1
NishiTokyoBus.Yokoyamacho3Chome.400.10,横山町３丁目,10,35.6599593949855,139.335198469865,NishiTokyoBus.Yokoyamacho3Chome.400.10
KokusaiKogyoBus.NishikiDanchi.142.12,錦団地,12,35.7611702885924,139.664398321624,KokusaiKogyoBus.NishikiDanchi.142.12
KokusaiKogyoBus.KasugaMachi.146.1,春日町,1,35.754274951009,139.645857422969,KokusaiKogyoBus.KasugaMachi.146.1
KokusaiKogyoBus.NishikiDanchi.142.13,錦団地,13,35.7613004771719,139.664208445336,KokusaiKogyoBus.NishikiDanchi.142.13
KokusaiKogyoBus.Jizoubashi.4673.10,地蔵橋（川口市コミュニティバス）,10,35.840981495869,139.716555371824,KokusaiKogyoBus.Jizoubashi.4673.10
KokusaiKogyoBus.ShibazonoDanchi.842.2,芝園団地,2,35.8306432407387,139.68392835527,KokusaiKogyoBus.ShibazonoDanchi.842.2
KokusaiKogyoBus.BuzouIchiChoume.843.1,文蔵一丁目,1,35.8406808251634,139.671028653751,KokusaiKogyoBus.BuzouIchiChoume.843.1
KokusaiKogyoBus.GoSaRo.720.1,五差路,1,35.8108969113613,139.673141226845,KokusaiKogyoBus.GoSaRo.720.1
KokusaiKogyoBus.BuzouIchiChoume.843.2,文蔵一丁目,2,35.8410095600431,139.670875658627,KokusaiKogyoBus.BuzouIchiChoume.843.2
KokusaiKogyoBus.Jirin.1247.10,慈林,10,35.8361196169963,139.748278135397,KokusaiKogyoBus.Jirin.1247.10
KokusaiKogyoBus.Hara.1174.10,原,10,35.8387129823629,139.760946225124,KokusaiKogyoBus.Hara.1174.10
KokusaiKogyoBus.SaiwaiMachi.11.2,幸町（板橋区）,2,35.7429928464995,139.696072799331,KokusaiKogyoBus.SaiwaiMachi.11.2
KokusaiKogyoBus.Rikkyoudaigaku.75.2,立教大学,2,35.7290460122092,139.702183955176,KokusaiKogyoBus.Rikkyoudaigaku.75.2
KokusaiKogyoBus.IshigamiChuu.1311.2,石神中,2,35.8560497766196,139.736375124256,KokusaiKogyoBus.IshigamiChuu.1311.2
KokusaiKogyoBus.IidukaNiChoume.709.2,飯塚二丁目,2,35.7976149243951,139.711158284173,KokusaiKogyoBus.IidukaNiChoume.709.2
KokusaiKogyoBus.IshigamiChuu.1311.1,石神中,1,35.8571499005027,139.735908539288,KokusaiKogyoBus.IshigamiChuu.1311.1
KokusaiKogyoBus.IritaniMachi.1050.1,入谷町,1,35.8004588106037,139.760359721287,KokusaiKogyoBus.IritaniMachi.1050.1
KokusaiKogyoBus.ChihayaKoukou.32.1,千早高校,1,35.7363342151602,139.684546268764,KokusaiKogyoBus.ChihayaKoukou.32.1
KokusaiKogyoBus.ChihayaYonChoume.31.1,千早四丁目,1,35.738254615451,139.686166062423,KokusaiKogyoBus.ChihayaYonChoume.31.1
KokusaiKogyoBus.SashimaMinami.1319.10,差間南,10,35.8657467938172,139.727442112033,KokusaiKogyoBus.SashimaMinami.1319.10
KokusaiKogyoBus.HeiwadaiEki.104.10,平和台駅,10,35.7577035966597,139.653766769044,KokusaiKogyoBus.HeiwadaiEki.104.10
KokusaiKogyoBus.MonkaMachi.1304.1,門下町,1,35.8450822936065,139.745589197325,KokusaiKogyoBus.MonkaMachi.1304.1
KokusaiKogyoBus.NiizoGuchi.723.1,新曽口,1,35.8121713217258,139.658159809344,KokusaiKogyoBus.NiizoGuchi.723.1
KokusaiKogyoBus.NakanoGoChoume.51.2,中野五丁目,2,35.7097959984605,139.669484598498,KokusaiKogyoBus.NakanoGoChoume.51.2
KokusaiKogyoBus.ItabashiYonChoume.603.1,板橋四丁目,1,35.7507996076269,139.717103685136,KokusaiKogyoBus.ItabashiYonChoume.603.1
KokusaiKogyoBus.Miyanodai.1840.1,宮台,1,35.8084963202212,139.60712588468,KokusaiKogyoBus.Miyanodai.1840.1
KokusaiKogyoBus.Miyanodai.1840.2,宮台,2,35.808781662,139.607150827617,KokusaiKogyoBus.Miyanodai.1840.2
KokusaiKogyoBus.NiizoGuchi.723.2,新曽口,2,35.8123492313499,139.657351494094,KokusaiKogyoBus.NiizoGuchi.723.2
KokusaiKogyoBus.Kuruwa.1305.10,曲輪,10,35.8475224101244,139.748194128605,KokusaiKogyoBus.Kuruwa.1305.10
KokusaiKogyoBus.Tsukuda.1866.2,佃,2,35.8529263223131,139.579060067875,KokusaiKogyoBus.Tsukuda.1866.2
KokusaiKogyoBus.SomeyaMinami.2064.1,染谷南,1,35.907221066929,139.687156305342,KokusaiKogyoBus.SomeyaMinami.2064.1
KokusaiKogyoBus.OujiSanChoume.257.2,王子三丁目,2,35.7582971396449,139.737407648571,KokusaiKogyoBus.OujiSanChoume.257.2
KokusaiKogyoBus.BikuniKyou.191.10,比丘尼橋,10,35.7562809203977,139.601726976496,KokusaiKogyoBus.BikuniKyou.191.10
KokusaiKogyoBus.NerimaKasugaMachiEki.147.1,練馬春日町駅,1,35.7501357192897,139.639974843132,KokusaiKogyoBus.NerimaKasugaMachiEki.147.1
KokusaiKogyoBus.NerimaKougyouKoukouUra.144.1,練馬工業高校裏,1,35.7560653996,139.656500978002,KokusaiKogyoBus.NerimaKougyouKoukouUra.144.1
KokusaiKogyoBus.NerimaKougyouKoukouUra.144.2,練馬工業高校裏,2,35.7563420491966,139.656055041158,KokusaiKogyoBus.NerimaKougyouKoukouUra.144.2
KokusaiKogyoBus.HigashinakaGakkouIriguchi.145.1,東中学校入口（練馬区）,1,35.7564558018336,139.649837031651,KokusaiKogyoBus.HigashinakaGakkouIriguchi.145.1
KokusaiKogyoBus.HigashinakaGakkouIriguchi.145.2,東中学校入口（練馬区）,2,35.7564991980954,139.64977627117,KokusaiKogyoBus.HigashinakaGakkouIriguchi.145.2
KokusaiKogyoBus.NerimaKasugaMachiEki.147.2,練馬春日町駅,2,35.7506564903854,139.639840284933,KokusaiKogyoBus.NerimaKasugaMachiEki.147.2
KokusaiKogyoBus.NoukyouMae.148.2,農協前（練馬区）,2,35.748633137457,139.642591869006,KokusaiKogyoBus.NoukyouMae.148.2
KokusaiKogyoBus.ChihayaYonChoume.31.2,千早四丁目,2,35.7379258724721,139.686019603753,KokusaiKogyoBus.ChihayaYonChoume.31.2
KokusaiKogyoBus.AkabaneEkiNishiguchi.501.4,赤羽駅西口,4,35.7778202999096,139.720040710456,KokusaiKogyoBus.AkabaneEkiNishiguchi.501.4
KokusaiKogyoBus.AkabaneEkiNishiguchi.501.7,赤羽駅西口,7,35.7799250662664,139.718872104623,KokusaiKogyoBus.AkabaneEkiNishiguchi.501.7
KokusaiKogyoBus.AkabaneEkiNishiguchi.501.9,赤羽駅西口,9,35.7802451207619,139.718687645513,KokusaiKogyoBus.AkabaneEkiNishiguchi.501.9
KokusaiKogyoBus.AkabanedaiSakashita.502.1,赤羽台坂下,1,35.7819809910207,139.716998265494,KokusaiKogyoBus.AkabanedaiSakashita.502.1
KokusaiKogyoBus.AkabaToeiJuutaku.505.3,赤羽都営住宅,3,35.7762251742957,139.710628596577,KokusaiKogyoBus.AkabaToeiJuutaku.505.3
SeibuBus.Tokorozawashakenjoumae.110083.1,所沢車検場前,1,35.7998491666667,139.498220277778,SeibuBus.Tokorozawashakenjoumae.110083.1
KokusaiKogyoBus.HongouKyou.933.10,本郷橋,10,35.8178354249254,139.764015389479,KokusaiKogyoBus.HongouKyou.933.10
KokusaiKogyoBus.KagaDanchi.558.2,加賀団地,2,35.7933361685088,139.761733591638,KokusaiKogyoBus.KagaDanchi.558.2
KokusaiKogyoBus.OoyaGuchiNiChoume.27.1,大谷口二丁目,1,35.7433203081882,139.688906510649,KokusaiKogyoBus.OoyaGuchiNiChoume.27.1
KokusaiKogyoBus.OoyaGuchiNiChoume.27.2,大谷口二丁目,2,35.743721747386,139.689229817686,KokusaiKogyoBus.OoyaGuchiNiChoume.27.2
KokusaiKogyoBus.ShiinaMachiEkikitaGuchi.38.1,椎名町駅北口,1,35.7275627334984,139.696385895924,KokusaiKogyoBus.ShiinaMachiEkikitaGuchi.38.1
KokusaiKogyoBus.GekijouDooriChuuou.67.1,劇場通り中央,1,35.7352032879774,139.70961037671,KokusaiKogyoBus.GekijouDooriChuuou.67.1
KokusaiKogyoBus.ShiinaMachiEkikitaGuchi.38.2,椎名町駅北口,2,35.7279120876888,139.696428195939,KokusaiKogyoBus.ShiinaMachiEkikitaGuchi.38.2
KokusaiKogyoBus.WakagiSanChoume.234.1,若木三丁目,1,35.7727632809479,139.676708005586,KokusaiKogyoBus.WakagiSanChoume.234.1
KokusaiKogyoBus.SuidouTankuMae.28.2,水道タンク前,2,35.7456909608084,139.690495906712,KokusaiKogyoBus.SuidouTankuMae.28.2
KokusaiKogyoBus.NagasakiDaiNiToyoshiEnMae.33.2,長崎第二豊寿園前,2,35.7352003950335,139.682677983526,KokusaiKogyoBus.NagasakiDaiNiToyoshiEnMae.33.2
KokusaiKogyoBus.NishiguchiDoori.710.1,西口通り,1,35.7973763988214,139.717211382304,KokusaiKogyoBus.NishiguchiDoori.710.1
KokusaiKogyoBus.MinaminagasakiNiChoume.41.2,南長崎二丁目,2,35.7227855498985,139.69041328825,KokusaiKogyoBus.MinaminagasakiNiChoume.41.2
KokusaiKogyoBus.NagasakiRokuChoume.34.1,長崎六丁目,1,35.7334828706423,139.680713158861,KokusaiKogyoBus.NagasakiRokuChoume.34.1
KokusaiKogyoBus.NishiochiaiIchiChoume.43.2,西落合一丁目,2,35.7233277178043,139.679016664043,KokusaiKogyoBus.NishiochiaiIchiChoume.43.2
KokusaiKogyoBus.MinaminagasakiRokuChoume.35.1,南長崎六丁目,1,35.7312836078521,139.677936790564,KokusaiKogyoBus.MinaminagasakiRokuChoume.35.1
KokusaiKogyoBus.TetsugakuDouHigashi.44.1,哲学堂東,1,35.7236639603588,139.675619586349,KokusaiKogyoBus.TetsugakuDouHigashi.44.1
KokusaiKogyoBus.TetsugakuDouKouenIriguchi.45.1,哲学堂公園入口,1,35.7205968140883,139.675617540106,KokusaiKogyoBus.TetsugakuDouKouenIriguchi.45.1
KokusaiKogyoBus.NishiguchiDoori.710.2,西口通り,2,35.7974306425953,139.717077927895,KokusaiKogyoBus.NishiguchiDoori.710.2
KokusaiKogyoBus.JieitaiMae.174.1,自衛隊前,1,35.7652604178708,139.659852101473,KokusaiKogyoBus.JieitaiMae.174.1
KokusaiKogyoBus.TetsugakuDouKouenIriguchi.45.2,哲学堂公園入口,2,35.7210731067409,139.675645730308,KokusaiKogyoBus.TetsugakuDouKouenIriguchi.45.2
KokusaiKogyoBus.TennouKouen.748.1,天王公園,1,35.8165421402544,139.642014086182,KokusaiKogyoBus.TennouKouen.748.1
KokusaiKogyoBus.KamitakadaShougakkou.46.2,上高田小学校,2,35.7169675764872,139.6723128454,KokusaiKogyoBus.KamitakadaShougakkou.46.2
KokusaiKogyoBus.MinaminagasakiRokuChoume.35.2,南長崎六丁目,2,35.731153418507,139.678098457444,KokusaiKogyoBus.MinaminagasakiRokuChoume.35.2
KokusaiKogyoBus.AraiyakushimaeEkiKitaguchiKoushaJou.47.1,新井薬師前駅北口降車場,1,35.7165845793561,139.671913589171,KokusaiKogyoBus.AraiyakushimaeEkiKitaguchiKoushaJou.47.1
KokusaiKogyoBus.AobadaiKouen.221.1,青葉台公園,1,35.7944924357646,139.589561754843,KokusaiKogyoBus.AobadaiKouen.221.1
KokusaiKogyoBus.AraiyakushimaeEki.48.1,新井薬師前駅,1,35.7155408312631,139.670842758591,KokusaiKogyoBus.AraiyakushimaeEki.48.1
KokusaiKogyoBus.AraiyakushimaeEki.48.2,新井薬師前駅,2,35.7154865849417,139.670881819964,KokusaiKogyoBus.AraiyakushimaeEki.48.2
KokusaiKogyoBus.IkebukuroShako.100.1,池袋車庫,1,35.7311973642242,139.698510134896,KokusaiKogyoBus.IkebukuroShako.100.1
KokusaiKogyoBus.IkebukuroEkiNishiguchi.1.90,池袋駅西口,90,35.7307278584931,139.708807674213,KokusaiKogyoBus.IkebukuroEkiNishiguchi.1.90
KokusaiKogyoBus.IkebukuroEkiNishiguchi.1.98,池袋駅西口,98,35.7306855374459,139.708506052208,KokusaiKogyoBus.IkebukuroEkiNishiguchi.1.98
